payment_event_id,transaction_id,event_sequence,event_type,status,currency,event_amount_minor,event_time
PEV-000006344,TXN-00002221,2,AUTHORIZED,RECORDED,USD,7814,2026-01-24 15:53:14
PEV-000006345,TXN-00002221,3,CAPTURED,RECORDED,USD,7814,2026-01-24 15:53:59
PEV-000006346,TXN-00002222,1,INITIATED,RECORDED,SGD,5468,2026-02-03 00:58:34
PEV-000006347,TXN-00002222,2,AUTHORIZED,RECORDED,SGD,5468,2026-02-03 00:59:19
PEV-000006348,TXN-00002222,3,CAPTURED,RECORDED,SGD,5468,2026-02-03 01:00:04
PEV-000006349,TXN-00002223,1,INITIATED,RECORDED,SGD,5646,2026-01-27 17:44:59
PEV-000006350,TXN-00002223,2,AUTHORIZED,RECORDED,SGD,5646,2026-01-27 17:45:44
PEV-000006351,TXN-00002223,3,CAPTURED,RECORDED,SGD,5646,2026-01-27 17:46:29
PEV-000006352,TXN-00002224,1,INITIATED,RECORDED,SGD,27471,2026-02-06 11:45:02
PEV-000006353,TXN-00002224,2,AUTHORIZED,RECORDED,SGD,27471,2026-02-06 11:45:47
PEV-000006354,TXN-00002224,3,CAPTURED,RECORDED,SGD,27471,2026-02-06 11:46:32
PEV-000006355,TXN-00002225,1,INITIATED,RECORDED,USD,704,2026-02-10 01:51:47
PEV-000006356,TXN-00002225,2,AUTHORIZED,RECORDED,USD,704,2026-02-10 01:52:32
PEV-000006357,TXN-00002225,3,CAPTURED,RECORDED,USD,704,2026-02-10 01:53:17
PEV-000006358,TXN-00002226,1,INITIATED,RECORDED,THB,7361,2026-01-14 18:25:38
PEV-000006359,TXN-00002226,2,AUTHORIZED,RECORDED,THB,7361,2026-01-14 18:26:23
PEV-000006360,TXN-00002226,3,CAPTURED,RECORDED,THB,7361,2026-01-14 18:27:08
PEV-000006361,TXN-00002227,1,INITIATED,RECORDED,USD,2491,2026-01-20 03:33:52
PEV-000006362,TXN-00002227,2,AUTHORIZED,RECORDED,USD,2491,2026-01-20 03:34:37
PEV-000006363,TXN-00002227,3,CAPTURED,RECORDED,USD,2491,2026-01-20 03:35:22
PEV-000006364,TXN-00002228,1,INITIATED,RECORDED,SGD,5442,2026-01-11 08:18:02
PEV-000006365,TXN-00002228,2,AUTHORIZED,RECORDED,SGD,5442,2026-01-11 08:18:47
PEV-000006366,TXN-00002228,3,CAPTURED,RECORDED,SGD,5442,2026-01-11 08:19:32
PEV-000006367,TXN-00002229,1,INITIATED,RECORDED,USD,7227,2026-02-25 16:19:04
PEV-000006368,TXN-00002229,2,AUTHORIZED,RECORDED,USD,7227,2026-02-25 16:19:49
PEV-000006369,TXN-00002229,3,CAPTURED,RECORDED,USD,7227,2026-02-25 16:20:34
PEV-000006370,TXN-00002230,1,INITIATED,RECORDED,USD,3820,2026-01-26 10:30:17
PEV-000006371,TXN-00002230,2,AUTHORIZED,RECORDED,USD,3820,2026-01-26 10:31:02
PEV-000006372,TXN-00002230,3,CAPTURED,RECORDED,USD,3820,2026-01-26 10:31:47
PEV-000006373,TXN-00002231,1,INITIATED,RECORDED,THB,51401,2026-01-01 17:46:27
PEV-000006374,TXN-00002231,2,AUTHORIZED,RECORDED,THB,51401,2026-01-01 17:47:12
PEV-000006375,TXN-00002232,1,INITIATED,RECORDED,THB,6015,2026-01-09 04:15:40
PEV-000006376,TXN-00002232,2,AUTHORIZED,RECORDED,THB,6015,2026-01-09 04:16:25
PEV-000006377,TXN-00002232,3,CAPTURED,RECORDED,THB,6015,2026-01-09 04:17:10
PEV-000006378,TXN-00002233,1,INITIATED,RECORDED,THB,917,2026-01-21 16:59:08
PEV-000006379,TXN-00002233,2,AUTHORIZED,RECORDED,THB,917,2026-01-21 16:59:53
PEV-000006380,TXN-00002233,3,CAPTURED,RECORDED,THB,917,2026-01-21 17:00:38
PEV-000006381,TXN-00002234,1,INITIATED,RECORDED,THB,13156,2026-02-20 17:05:38
PEV-000006382,TXN-00002234,2,AUTHORIZED,RECORDED,THB,13156,2026-02-20 17:06:23
PEV-000006383,TXN-00002234,3,CAPTURED,RECORDED,THB,13156,2026-02-20 17:07:08
PEV-000006384,TXN-00002235,1,INITIATED,RECORDED,SGD,18748,2026-01-20 07:59:38
PEV-000006385,TXN-00002235,2,AUTHORIZED,RECORDED,SGD,18748,2026-01-20 08:00:23
PEV-000006386,TXN-00002235,3,CAPTURED,RECORDED,SGD,18748,2026-01-20 08:01:08
PEV-000006387,TXN-00002236,1,INITIATED,RECORDED,THB,7955,2026-01-10 16:33:53
PEV-000006388,TXN-00002236,2,AUTHORIZED,RECORDED,THB,7955,2026-01-10 16:34:38
PEV-000006389,TXN-00002236,3,CAPTURED,RECORDED,THB,7955,2026-01-10 16:35:23
PEV-000006390,TXN-00002237,1,INITIATED,RECORDED,THB,5780,2026-02-24 05:43:13
PEV-000006391,TXN-00002237,2,AUTHORIZED,RECORDED,THB,5780,2026-02-24 05:43:58
PEV-000006392,TXN-00002237,3,CAPTURED,RECORDED,THB,5780,2026-02-24 05:44:43
PEV-000006393,TXN-00002238,1,INITIATED,RECORDED,SGD,6463,2026-01-19 16:52:58
PEV-000006394,TXN-00002238,2,DECLINED,RECORDED,SGD,6463,2026-01-19 16:53:43
PEV-000006395,TXN-00002239,1,INITIATED,RECORDED,USD,16842,2026-02-11 19:16:22
PEV-000006396,TXN-00002239,2,AUTHORIZED,RECORDED,USD,16842,2026-02-11 19:17:07
PEV-000006397,TXN-00002239,3,CAPTURED,RECORDED,USD,16842,2026-02-11 19:17:52
PEV-000006398,TXN-00002240,1,INITIATED,RECORDED,USD,468,2026-01-26 18:55:17
PEV-000006399,TXN-00002240,2,AUTHORIZED,RECORDED,USD,468,2026-01-26 18:56:02
PEV-000006400,TXN-00002240,3,CAPTURED,RECORDED,USD,468,2026-01-26 18:56:47
PEV-000006401,TXN-00002241,1,INITIATED,RECORDED,THB,2619,2026-02-08 01:34:29
PEV-000006402,TXN-00002241,2,AUTHORIZED,RECORDED,THB,2619,2026-02-08 01:35:14
PEV-000006403,TXN-00002242,1,INITIATED,RECORDED,SGD,2413,2026-01-16 18:46:17
PEV-000006404,TXN-00002242,2,AUTHORIZED,RECORDED,SGD,2413,2026-01-16 18:47:02
PEV-000006405,TXN-00002242,3,CAPTURED,RECORDED,SGD,2413,2026-01-16 18:47:47
PEV-000006406,TXN-00002243,1,INITIATED,RECORDED,USD,2266,2026-01-19 14:20:05
PEV-000006407,TXN-00002243,2,AUTHORIZED,RECORDED,USD,2266,2026-01-19 14:20:50
PEV-000006408,TXN-00002243,3,CAPTURED,RECORDED,USD,2266,2026-01-19 14:21:35
PEV-000006409,TXN-00002244,1,INITIATED,RECORDED,THB,104192,2026-02-07 09:50:11
PEV-000006410,TXN-00002244,2,AUTHORIZED,RECORDED,THB,104192,2026-02-07 09:50:56
PEV-000006411,TXN-00002244,3,CAPTURED,RECORDED,THB,104192,2026-02-07 09:51:41
PEV-000006412,TXN-00002245,1,INITIATED,RECORDED,USD,8029,2026-01-23 00:08:49
PEV-000006413,TXN-00002245,2,AUTHORIZED,RECORDED,USD,8029,2026-01-23 00:09:34
PEV-000006414,TXN-00002245,3,CANCELLED,RECORDED,USD,8029,2026-01-23 00:10:19
PEV-000006415,TXN-00002246,1,INITIATED,RECORDED,SGD,2703,2026-03-01 05:06:50
PEV-000006416,TXN-00002246,2,AUTHORIZED,RECORDED,SGD,2703,2026-03-01 05:07:35
PEV-000006417,TXN-00002246,3,CAPTURED,RECORDED,SGD,2703,2026-03-01 05:08:20
PEV-000006418,TXN-00002247,1,INITIATED,RECORDED,THB,2262,2026-01-28 14:22:09
PEV-000006419,TXN-00002247,2,AUTHORIZED,RECORDED,THB,2262,2026-01-28 14:22:54
PEV-000006420,TXN-00002247,3,CAPTURED,RECORDED,THB,2262,2026-01-28 14:23:39
PEV-000006421,TXN-00002248,1,INITIATED,RECORDED,SGD,2426,2026-02-28 06:46:05
PEV-000006422,TXN-00002248,2,AUTHORIZED,RECORDED,SGD,2426,2026-02-28 06:46:50
PEV-000006423,TXN-00002248,3,CAPTURED,RECORDED,SGD,2426,2026-02-28 06:47:35
PEV-000006424,TXN-00002249,1,INITIATED,RECORDED,USD,657,2026-02-11 18:19:43
PEV-000006425,TXN-00002249,2,AUTHORIZED,RECORDED,USD,657,2026-02-11 18:20:28
PEV-000006426,TXN-00002250,1,INITIATED,RECORDED,SGD,912,2026-01-30 14:23:25
PEV-000006427,TXN-00002250,2,AUTHORIZED,RECORDED,SGD,912,2026-01-30 14:24:10
PEV-000006428,TXN-00002250,3,CAPTURED,RECORDED,SGD,912,2026-01-30 14:24:55
PEV-000006429,TXN-00002251,1,INITIATED,RECORDED,THB,5570,2026-01-28 12:12:31
PEV-000006430,TXN-00002251,2,AUTHORIZED,RECORDED,THB,5570,2026-01-28 12:13:16
PEV-000006431,TXN-00002251,3,CAPTURED,RECORDED,THB,5570,2026-01-28 12:14:01
PEV-000006432,TXN-00002252,1,INITIATED,RECORDED,THB,466,2026-02-01 09:40:00
PEV-000006433,TXN-00002252,2,AUTHORIZED,RECORDED,THB,466,2026-02-01 09:40:45
PEV-000006434,TXN-00002253,1,INITIATED,RECORDED,THB,7908,2026-01-05 07:28:56
PEV-000006435,TXN-00002253,2,AUTHORIZED,RECORDED,THB,7908,2026-01-05 07:29:41
PEV-000006436,TXN-00002253,3,CAPTURED,RECORDED,THB,7908,2026-01-05 07:30:26
PEV-000006437,TXN-00002254,1,INITIATED,RECORDED,SGD,17677,2026-01-05 00:45:15
PEV-000006438,TXN-00002254,2,AUTHORIZED,RECORDED,SGD,17677,2026-01-05 00:46:00
PEV-000006439,TXN-00002254,3,CAPTURED,RECORDED,SGD,17677,2026-01-05 00:46:45
PEV-000006440,TXN-00002255,1,INITIATED,RECORDED,USD,997,2026-01-12 01:50:44
PEV-000006441,TXN-00002255,2,AUTHORIZED,RECORDED,USD,997,2026-01-12 01:51:29
PEV-000006442,TXN-00002256,1,INITIATED,RECORDED,USD,18426,2026-02-18 10:42:45
PEV-000006443,TXN-00002256,2,AUTHORIZED,RECORDED,USD,18426,2026-02-18 10:43:30
PEV-000006444,TXN-00002256,3,CAPTURED,RECORDED,USD,18426,2026-02-18 10:44:15
PEV-000006445,TXN-00002257,1,INITIATED,RECORDED,USD,13081,2026-02-18 19:50:01
PEV-000006446,TXN-00002257,2,AUTHORIZED,RECORDED,USD,13081,2026-02-18 19:50:46
PEV-000006447,TXN-00002257,3,CAPTURED,RECORDED,USD,13081,2026-02-18 19:51:31
PEV-000006448,TXN-00002258,1,INITIATED,RECORDED,THB,2195,2026-01-17 11:16:14
PEV-000006449,TXN-00002258,2,AUTHORIZED,RECORDED,THB,2195,2026-01-17 11:16:59
PEV-000006450,TXN-00002258,3,CAPTURED,RECORDED,THB,2195,2026-01-17 11:17:44
PEV-000006451,TXN-00002259,1,INITIATED,RECORDED,THB,5020,2026-01-07 07:54:38
PEV-000006452,TXN-00002259,2,AUTHORIZED,RECORDED,THB,5020,2026-01-07 07:55:23
PEV-000006453,TXN-00002259,3,CAPTURED,RECORDED,THB,5020,2026-01-07 07:56:08
PEV-000006454,TXN-00002260,1,INITIATED,RECORDED,THB,6352,2026-01-03 21:28:40
PEV-000006455,TXN-00002260,2,AUTHORIZED,RECORDED,THB,6352,2026-01-03 21:29:25
PEV-000006456,TXN-00002260,3,CAPTURED,RECORDED,THB,6352,2026-01-03 21:30:10
PEV-000006457,TXN-00002261,1,INITIATED,RECORDED,SGD,10425,2026-02-03 02:29:28
PEV-000006458,TXN-00002261,2,AUTHORIZED,RECORDED,SGD,10425,2026-02-03 02:30:13
PEV-000006459,TXN-00002261,3,CAPTURED,RECORDED,SGD,10425,2026-02-03 02:30:58
PEV-000006460,TXN-00002262,1,INITIATED,RECORDED,USD,3809,2026-02-21 08:55:31
PEV-000006461,TXN-00002262,2,AUTHORIZED,RECORDED,USD,3809,2026-02-21 08:56:16
PEV-000006462,TXN-00002262,3,CAPTURED,RECORDED,USD,3809,2026-02-21 08:57:01
PEV-000006463,TXN-00002263,1,INITIATED,RECORDED,THB,1879,2026-02-18 00:21:10
PEV-000006464,TXN-00002263,2,AUTHORIZED,RECORDED,THB,1879,2026-02-18 00:21:55
PEV-000006465,TXN-00002263,3,CANCELLED,RECORDED,THB,1879,2026-02-18 00:22:40
PEV-000006466,TXN-00002264,1,INITIATED,RECORDED,SGD,5629,2026-02-16 12:06:29
PEV-000006467,TXN-00002264,2,AUTHORIZED,RECORDED,SGD,5629,2026-02-16 12:07:14
PEV-000006468,TXN-00002264,3,CAPTURED,RECORDED,SGD,5629,2026-02-16 12:07:59
PEV-000006469,TXN-00002265,1,INITIATED,RECORDED,USD,1479,2026-02-22 14:54:20
PEV-000006470,TXN-00002265,2,DECLINED,RECORDED,USD,1479,2026-02-22 14:55:05
PEV-000006471,TXN-00002266,1,INITIATED,RECORDED,SGD,1399,2026-02-27 12:39:04
PEV-000006472,TXN-00002266,2,AUTHORIZED,RECORDED,SGD,1399,2026-02-27 12:39:49
PEV-000006473,TXN-00002266,3,CANCELLED,RECORDED,SGD,1399,2026-02-27 12:40:34
PEV-000006474,TXN-00002267,1,INITIATED,RECORDED,THB,3780,2026-01-11 03:18:54
PEV-000006475,TXN-00002267,2,AUTHORIZED,RECORDED,THB,3780,2026-01-11 03:19:39
PEV-000006476,TXN-00002267,3,CAPTURED,RECORDED,THB,3780,2026-01-11 03:20:24
PEV-000006477,TXN-00002268,1,INITIATED,RECORDED,USD,9619,2026-01-09 23:01:28
PEV-000006478,TXN-00002268,2,AUTHORIZED,RECORDED,USD,9619,2026-01-09 23:02:13
PEV-000006479,TXN-00002269,1,INITIATED,RECORDED,USD,3311,2026-01-31 18:15:48
PEV-000006480,TXN-00002269,2,AUTHORIZED,RECORDED,USD,3311,2026-01-31 18:16:33
PEV-000006481,TXN-00002269,3,CAPTURED,RECORDED,USD,3311,2026-01-31 18:17:18
PEV-000006482,TXN-00002270,1,INITIATED,RECORDED,USD,13391,2026-02-12 20:47:45
PEV-000006483,TXN-00002270,2,AUTHORIZED,RECORDED,USD,13391,2026-02-12 20:48:30
PEV-000006484,TXN-00002270,3,CAPTURED,RECORDED,USD,13391,2026-02-12 20:49:15
PEV-000006485,TXN-00002271,1,INITIATED,RECORDED,USD,2394,2026-01-30 05:49:21
PEV-000006486,TXN-00002271,2,AUTHORIZED,RECORDED,USD,2394,2026-01-30 05:50:06
PEV-000006487,TXN-00002271,3,CAPTURED,RECORDED,USD,2394,2026-01-30 05:50:51
PEV-000006488,TXN-00002272,1,INITIATED,RECORDED,USD,2451,2026-02-23 00:12:37
PEV-000006489,TXN-00002272,2,AUTHORIZED,RECORDED,USD,2451,2026-02-23 00:13:22
PEV-000006490,TXN-00002272,3,CAPTURED,RECORDED,USD,2451,2026-02-23 00:14:07
PEV-000006491,TXN-00002273,1,INITIATED,RECORDED,THB,3299,2026-01-25 23:55:02
PEV-000006492,TXN-00002273,2,AUTHORIZED,RECORDED,THB,3299,2026-01-25 23:55:47
PEV-000006493,TXN-00002274,1,INITIATED,RECORDED,SGD,5577,2026-01-19 11:49:12
PEV-000006494,TXN-00002274,2,AUTHORIZED,RECORDED,SGD,5577,2026-01-19 11:49:57
PEV-000006495,TXN-00002274,3,CAPTURED,RECORDED,SGD,5577,2026-01-19 11:50:42
PEV-000006496,TXN-00002275,1,INITIATED,RECORDED,USD,2414,2026-01-24 20:44:10
PEV-000006497,TXN-00002275,2,AUTHORIZED,RECORDED,USD,2414,2026-01-24 20:44:55
PEV-000006498,TXN-00002275,3,CAPTURED,RECORDED,USD,2414,2026-01-24 20:45:40
PEV-000006499,TXN-00002276,1,INITIATED,RECORDED,USD,4678,2026-01-14 23:57:59
PEV-000006500,TXN-00002276,2,AUTHORIZED,RECORDED,USD,4678,2026-01-14 23:58:44
PEV-000006501,TXN-00002276,3,CAPTURED,RECORDED,USD,4678,2026-01-14 23:59:29
PEV-000006502,TXN-00002277,1,INITIATED,RECORDED,THB,22669,2026-01-08 09:54:30
PEV-000006503,TXN-00002277,2,DECLINED,RECORDED,THB,22669,2026-01-08 09:55:15
PEV-000006504,TXN-00002278,1,INITIATED,RECORDED,USD,3211,2026-02-06 18:53:04
PEV-000006505,TXN-00002278,2,AUTHORIZED,RECORDED,USD,3211,2026-02-06 18:53:49
PEV-000006506,TXN-00002278,3,CAPTURED,RECORDED,USD,3211,2026-02-06 18:54:34
PEV-000006507,TXN-00002279,1,INITIATED,RECORDED,SGD,8636,2026-02-02 01:55:17
PEV-000006508,TXN-00002279,2,AUTHORIZED,RECORDED,SGD,8636,2026-02-02 01:56:02
PEV-000006509,TXN-00002279,3,CAPTURED,RECORDED,SGD,8636,2026-02-02 01:56:47
PEV-000006510,TXN-00002280,1,INITIATED,RECORDED,USD,1621,2026-01-15 13:05:35
PEV-000006511,TXN-00002280,2,AUTHORIZED,RECORDED,USD,1621,2026-01-15 13:06:20
PEV-000006512,TXN-00002280,3,CAPTURED,RECORDED,USD,1621,2026-01-15 13:07:05
PEV-000006513,TXN-00002281,1,INITIATED,RECORDED,SGD,5912,2026-01-03 14:36:50
PEV-000006514,TXN-00002281,2,AUTHORIZED,RECORDED,SGD,5912,2026-01-03 14:37:35
PEV-000006515,TXN-00002281,3,CAPTURED,RECORDED,SGD,5912,2026-01-03 14:38:20
PEV-000006516,TXN-00002282,1,INITIATED,RECORDED,THB,4243,2026-02-22 15:55:41
PEV-000006517,TXN-00002282,2,AUTHORIZED,RECORDED,THB,4243,2026-02-22 15:56:26
PEV-000006518,TXN-00002282,3,CAPTURED,RECORDED,THB,4243,2026-02-22 15:57:11
PEV-000006519,TXN-00002283,1,INITIATED,RECORDED,SGD,3084,2026-01-19 08:14:53
PEV-000006520,TXN-00002283,2,AUTHORIZED,RECORDED,SGD,3084,2026-01-19 08:15:38
PEV-000006521,TXN-00002283,3,CAPTURED,RECORDED,SGD,3084,2026-01-19 08:16:23
PEV-000006522,TXN-00002284,1,INITIATED,RECORDED,THB,14514,2026-02-06 10:44:09
PEV-000006523,TXN-00002284,2,AUTHORIZED,RECORDED,THB,14514,2026-02-06 10:44:54
PEV-000006524,TXN-00002284,3,CAPTURED,RECORDED,THB,14514,2026-02-06 10:45:39
PEV-000006525,TXN-00002285,1,INITIATED,RECORDED,THB,5453,2026-01-13 08:23:34
PEV-000006526,TXN-00002285,2,AUTHORIZED,RECORDED,THB,5453,2026-01-13 08:24:19
PEV-000006527,TXN-00002285,3,CAPTURED,RECORDED,THB,5453,2026-01-13 08:25:04
PEV-000006528,TXN-00002286,1,INITIATED,RECORDED,USD,4639,2026-01-04 12:46:04
PEV-000006529,TXN-00002286,2,AUTHORIZED,RECORDED,USD,4639,2026-01-04 12:46:49
PEV-000006530,TXN-00002286,3,CAPTURED,RECORDED,USD,4639,2026-01-04 12:47:34
PEV-000006531,TXN-00002287,1,INITIATED,RECORDED,USD,4628,2026-02-15 21:55:06
PEV-000006532,TXN-00002287,2,AUTHORIZED,RECORDED,USD,4628,2026-02-15 21:55:51
PEV-000006533,TXN-00002287,3,CAPTURED,RECORDED,USD,4628,2026-02-15 21:56:36
PEV-000006534,TXN-00002288,1,INITIATED,RECORDED,SGD,1013,2026-02-10 14:35:29
PEV-000006535,TXN-00002288,2,DECLINED,RECORDED,SGD,1013,2026-02-10 14:36:14
PEV-000006536,TXN-00002289,1,INITIATED,RECORDED,SGD,2404,2026-01-17 00:11:29
PEV-000006537,TXN-00002289,2,AUTHORIZED,RECORDED,SGD,2404,2026-01-17 00:12:14
PEV-000006538,TXN-00002289,3,CAPTURED,RECORDED,SGD,2404,2026-01-17 00:12:59
PEV-000006539,TXN-00002290,1,INITIATED,RECORDED,THB,5558,2026-01-31 03:44:26
PEV-000006540,TXN-00002290,2,AUTHORIZED,RECORDED,THB,5558,2026-01-31 03:45:11
PEV-000006541,TXN-00002290,3,CAPTURED,RECORDED,THB,5558,2026-01-31 03:45:56
PEV-000006542,TXN-00002291,1,INITIATED,RECORDED,USD,39034,2026-02-18 04:43:11
PEV-000006543,TXN-00002291,2,AUTHORIZED,RECORDED,USD,39034,2026-02-18 04:43:56
PEV-000006544,TXN-00002291,3,CAPTURED,RECORDED,USD,39034,2026-02-18 04:44:41
PEV-000006545,TXN-00002292,1,INITIATED,RECORDED,THB,23295,2026-02-28 11:12:41
PEV-000006546,TXN-00002292,2,DECLINED,RECORDED,THB,23295,2026-02-28 11:13:26
PEV-000006547,TXN-00002293,1,INITIATED,RECORDED,SGD,11190,2026-01-19 21:55:43
PEV-000006548,TXN-00002293,2,AUTHORIZED,RECORDED,SGD,11190,2026-01-19 21:56:28
PEV-000006549,TXN-00002293,3,CAPTURED,RECORDED,SGD,11190,2026-01-19 21:57:13
PEV-000006550,TXN-00002294,1,INITIATED,RECORDED,SGD,3349,2026-02-08 05:38:21
PEV-000006551,TXN-00002294,2,AUTHORIZED,RECORDED,SGD,3349,2026-02-08 05:39:06
PEV-000006552,TXN-00002294,3,CAPTURED,RECORDED,SGD,3349,2026-02-08 05:39:51
PEV-000006553,TXN-00002295,1,INITIATED,RECORDED,USD,11817,2026-01-31 11:53:14
PEV-000006554,TXN-00002295,2,AUTHORIZED,RECORDED,USD,11817,2026-01-31 11:53:59
PEV-000006555,TXN-00002295,3,CAPTURED,RECORDED,USD,11817,2026-01-31 11:54:44
PEV-000006556,TXN-00002296,1,INITIATED,RECORDED,USD,9215,2026-01-27 05:23:39
PEV-000006557,TXN-00002296,2,AUTHORIZED,RECORDED,USD,9215,2026-01-27 05:24:24
PEV-000006558,TXN-00002296,3,CAPTURED,RECORDED,USD,9215,2026-01-27 05:25:09
PEV-000006559,TXN-00002297,1,INITIATED,RECORDED,THB,34494,2026-01-15 22:04:14
PEV-000006560,TXN-00002297,2,AUTHORIZED,RECORDED,THB,34494,2026-01-15 22:04:59
PEV-000006561,TXN-00002297,3,CAPTURED,RECORDED,THB,34494,2026-01-15 22:05:44
PEV-000006562,TXN-00002298,1,INITIATED,RECORDED,SGD,14679,2026-01-03 01:51:36
PEV-000006563,TXN-00002298,2,AUTHORIZED,RECORDED,SGD,14679,2026-01-03 01:52:21
PEV-000006564,TXN-00002298,3,CAPTURED,RECORDED,SGD,14679,2026-01-03 01:53:06
PEV-000006565,TXN-00002299,1,INITIATED,RECORDED,THB,10377,2026-01-07 02:30:37
PEV-000006566,TXN-00002299,2,DECLINED,RECORDED,THB,10377,2026-01-07 02:31:22
PEV-000006567,TXN-00002300,1,INITIATED,RECORDED,SGD,1951,2026-02-26 01:31:30
PEV-000006568,TXN-00002300,2,AUTHORIZED,RECORDED,SGD,1951,2026-02-26 01:32:15
PEV-000006569,TXN-00002301,1,INITIATED,RECORDED,THB,1906,2026-01-17 20:11:35
PEV-000006570,TXN-00002301,2,AUTHORIZED,RECORDED,THB,1906,2026-01-17 20:12:20
PEV-000006571,TXN-00002301,3,CAPTURED,RECORDED,THB,1906,2026-01-17 20:13:05
PEV-000006572,TXN-00002302,1,INITIATED,RECORDED,USD,8504,2026-01-03 14:25:27
PEV-000006573,TXN-00002302,2,AUTHORIZED,RECORDED,USD,8504,2026-01-03 14:26:12
PEV-000006574,TXN-00002302,3,CAPTURED,RECORDED,USD,8504,2026-01-03 14:26:57
PEV-000006575,TXN-00002303,1,INITIATED,RECORDED,THB,12057,2026-01-27 02:22:51
PEV-000006576,TXN-00002303,2,AUTHORIZED,RECORDED,THB,12057,2026-01-27 02:23:36
PEV-000006577,TXN-00002303,3,CAPTURED,RECORDED,THB,12057,2026-01-27 02:24:21
PEV-000006578,TXN-00002304,1,INITIATED,RECORDED,THB,10669,2026-01-09 15:44:55
PEV-000006579,TXN-00002304,2,AUTHORIZED,RECORDED,THB,10669,2026-01-09 15:45:40
PEV-000006580,TXN-00002304,3,CAPTURED,RECORDED,THB,10669,2026-01-09 15:46:25
PEV-000006581,TXN-00002305,1,INITIATED,RECORDED,USD,3157,2026-01-06 02:33:35
PEV-000006582,TXN-00002305,2,AUTHORIZED,RECORDED,USD,3157,2026-01-06 02:34:20
PEV-000006583,TXN-00002305,3,CAPTURED,RECORDED,USD,3157,2026-01-06 02:35:05
PEV-000006584,TXN-00002306,1,INITIATED,RECORDED,SGD,4971,2026-01-20 05:57:44
PEV-000006585,TXN-00002306,2,AUTHORIZED,RECORDED,SGD,4971,2026-01-20 05:58:29
PEV-000006586,TXN-00002307,1,INITIATED,RECORDED,THB,77554,2026-01-24 07:41:02
PEV-000006587,TXN-00002307,2,AUTHORIZED,RECORDED,THB,77554,2026-01-24 07:41:47
PEV-000006588,TXN-00002307,3,CAPTURED,RECORDED,THB,77554,2026-01-24 07:42:32
PEV-000006589,TXN-00002308,1,INITIATED,RECORDED,THB,13687,2026-01-08 16:04:47
PEV-000006590,TXN-00002308,2,DECLINED,RECORDED,THB,13687,2026-01-08 16:05:32
PEV-000006591,TXN-00002309,1,INITIATED,RECORDED,USD,7274,2026-01-08 19:47:24
PEV-000006592,TXN-00002309,2,AUTHORIZED,RECORDED,USD,7274,2026-01-08 19:48:09
PEV-000006593,TXN-00002310,1,INITIATED,RECORDED,THB,19560,2026-02-21 10:44:25
PEV-000006594,TXN-00002310,2,AUTHORIZED,RECORDED,THB,19560,2026-02-21 10:45:10
PEV-000006595,TXN-00002310,3,CAPTURED,RECORDED,THB,19560,2026-02-21 10:45:55
PEV-000006596,TXN-00002311,1,INITIATED,RECORDED,THB,5254,2026-02-16 00:59:52
PEV-000006597,TXN-00002311,2,AUTHORIZED,RECORDED,THB,5254,2026-02-16 01:00:37
PEV-000006598,TXN-00002311,3,CANCELLED,RECORDED,THB,5254,2026-02-16 01:01:22
PEV-000006599,TXN-00002312,1,INITIATED,RECORDED,THB,52730,2026-02-02 02:56:13
PEV-000006600,TXN-00002312,2,AUTHORIZED,RECORDED,THB,52730,2026-02-02 02:56:58
PEV-000006601,TXN-00002312,3,CAPTURED,RECORDED,THB,52730,2026-02-02 02:57:43
PEV-000006602,TXN-00002313,1,INITIATED,RECORDED,USD,2652,2026-02-05 21:38:02
PEV-000006603,TXN-00002313,2,AUTHORIZED,RECORDED,USD,2652,2026-02-05 21:38:47
PEV-000006604,TXN-00002313,3,CAPTURED,RECORDED,USD,2652,2026-02-05 21:39:32
PEV-000006605,TXN-00002314,1,INITIATED,RECORDED,SGD,2725,2026-01-05 06:06:05
PEV-000006606,TXN-00002314,2,AUTHORIZED,RECORDED,SGD,2725,2026-01-05 06:06:50
PEV-000006607,TXN-00002314,3,CAPTURED,RECORDED,SGD,2725,2026-01-05 06:07:35
PEV-000006608,TXN-00002315,1,INITIATED,RECORDED,THB,3104,2026-02-20 04:03:24
PEV-000006609,TXN-00002315,2,AUTHORIZED,RECORDED,THB,3104,2026-02-20 04:04:09
PEV-000006610,TXN-00002315,3,CAPTURED,RECORDED,THB,3104,2026-02-20 04:04:54
PEV-000006611,TXN-00002316,1,INITIATED,RECORDED,USD,3126,2026-02-10 06:28:17
PEV-000006612,TXN-00002316,2,AUTHORIZED,RECORDED,USD,3126,2026-02-10 06:29:02
PEV-000006613,TXN-00002316,3,CAPTURED,RECORDED,USD,3126,2026-02-10 06:29:47
PEV-000006614,TXN-00002317,1,INITIATED,RECORDED,SGD,3649,2026-02-07 11:35:09
PEV-000006615,TXN-00002317,2,AUTHORIZED,RECORDED,SGD,3649,2026-02-07 11:35:54
PEV-000006616,TXN-00002317,3,CAPTURED,RECORDED,SGD,3649,2026-02-07 11:36:39
PEV-000006617,TXN-00002318,1,INITIATED,RECORDED,SGD,8861,2026-01-22 16:55:01
PEV-000006618,TXN-00002318,2,AUTHORIZED,RECORDED,SGD,8861,2026-01-22 16:55:46
PEV-000006619,TXN-00002318,3,CAPTURED,RECORDED,SGD,8861,2026-01-22 16:56:31
