transaction_id,account_id,merchant_id,idempotency_key,currency,transaction_amount_minor,status,initiated_at,completed_at
TXN-00002736,ACC-000358,MER-00062,IDEMP-00002736,THB,16783,COMPLETED,2026-02-13 08:00:35,2026-02-13 08:09:50
TXN-00002737,ACC-000226,MER-00033,IDEMP-00002737,THB,1591,COMPLETED,2026-03-01 06:12:18,2026-03-01 06:20:44
TXN-00002738,ACC-000357,MER-00068,IDEMP-00002738,SGD,10379,COMPLETED,2026-01-15 21:42:50,2026-01-15 21:51:23
TXN-00002739,ACC-000211,MER-00073,IDEMP-00002739,USD,3330,COMPLETED,2026-01-09 19:24:37,2026-01-09 19:33:09
TXN-00002740,ACC-000190,MER-00014,IDEMP-00002740,USD,2601,DECLINED,2026-01-20 04:23:51,2026-01-20 04:29:38
TXN-00002741,ACC-000235,MER-00027,IDEMP-00002741,THB,1756,COMPLETED,2026-02-08 08:50:58,2026-02-08 08:52:59
TXN-00002742,ACC-000050,MER-00031,IDEMP-00002742,SGD,19783,CANCELLED,2026-02-09 11:30:33,2026-02-09 11:31:13
TXN-00002743,ACC-000182,MER-00016,IDEMP-00002743,THB,6442,COMPLETED,2026-01-29 06:22:50,2026-01-29 06:30:54
TXN-00002744,ACC-000405,MER-00074,IDEMP-00002744,USD,14561,COMPLETED,2026-01-12 09:07:16,2026-01-12 09:12:45
TXN-00002745,ACC-000443,MER-00004,IDEMP-00002745,SGD,23040,COMPLETED,2026-01-27 22:01:35,2026-01-27 22:07:47
TXN-00002746,ACC-000370,MER-00037,IDEMP-00002746,THB,422,COMPLETED,2026-01-28 06:27:51,2026-01-28 06:36:44
TXN-00002747,ACC-000089,MER-00065,IDEMP-00002747,USD,3470,COMPLETED,2026-01-20 12:30:24,2026-01-20 12:34:55
TXN-00002748,ACC-000052,MER-00001,IDEMP-00002748,SGD,501,COMPLETED,2026-02-19 21:17:07,2026-02-19 21:17:08
TXN-00002749,ACC-000079,MER-00073,IDEMP-00002749,SGD,1929,COMPLETED,2026-02-08 09:51:49,2026-02-08 09:55:35
TXN-00002750,ACC-000001,MER-00044,IDEMP-00002750,THB,5492,COMPLETED,2026-02-20 01:11:18,2026-02-20 01:11:27
TXN-00002751,ACC-000181,MER-00025,IDEMP-00002751,USD,3243,COMPLETED,2026-02-01 17:10:55,2026-02-01 17:16:39
TXN-00002752,ACC-000321,MER-00047,IDEMP-00002752,THB,1113,COMPLETED,2026-01-06 22:39:33,2026-01-06 22:46:35
TXN-00002753,ACC-000181,MER-00047,IDEMP-00002753,USD,3622,COMPLETED,2026-02-16 04:46:12,2026-02-16 04:52:32
TXN-00002754,ACC-000304,MER-00022,IDEMP-00002754,SGD,1113,COMPLETED,2026-02-10 20:13:06,2026-02-10 20:19:19
TXN-00002755,ACC-000342,MER-00006,IDEMP-00002755,USD,2736,COMPLETED,2026-02-15 15:47:51,2026-02-15 15:53:19
TXN-00002756,ACC-000362,MER-00010,IDEMP-00002756,SGD,2344,COMPLETED,2026-01-01 04:00:19,2026-01-01 04:03:09
TXN-00002757,ACC-000194,MER-00037,IDEMP-00002757,SGD,8905,COMPLETED,2026-01-21 05:21:49,2026-01-21 05:31:35
TXN-00002758,ACC-000079,MER-00076,IDEMP-00002758,SGD,3026,PENDING,2026-01-18 12:41:56,
TXN-00002759,ACC-000444,MER-00078,IDEMP-00002759,THB,7948,COMPLETED,2026-02-05 11:36:53,2026-02-05 11:37:31
TXN-00002760,ACC-000124,MER-00034,IDEMP-00002760,USD,1193,COMPLETED,2026-02-03 14:59:16,2026-02-03 15:07:47
TXN-00002761,ACC-000005,MER-00011,IDEMP-00002761,THB,9847,DECLINED,2026-02-15 06:05:30,2026-02-15 06:07:01
TXN-00002762,ACC-000095,MER-00033,IDEMP-00002762,USD,24996,COMPLETED,2026-01-24 10:36:13,2026-01-24 10:43:49
TXN-00002763,ACC-000197,MER-00061,IDEMP-00002763,USD,2506,COMPLETED,2026-01-07 23:11:22,2026-01-07 23:14:00
TXN-00002764,ACC-000158,MER-00065,IDEMP-00002764,USD,567,COMPLETED,2026-02-12 05:10:13,2026-02-12 05:15:48
TXN-00002765,ACC-000042,MER-00004,IDEMP-00002765,THB,7737,COMPLETED,2026-02-09 05:09:23,2026-02-09 05:18:55
TXN-00002766,ACC-000418,MER-00002,IDEMP-00002766,USD,1318,PENDING,2026-02-12 04:11:57,
TXN-00002767,ACC-000378,MER-00052,IDEMP-00002767,USD,16595,COMPLETED,2026-03-01 12:01:02,2026-03-01 12:06:06
TXN-00002768,ACC-000362,MER-00040,IDEMP-00002768,SGD,6736,COMPLETED,2026-02-07 14:27:55,2026-02-07 14:30:39
TXN-00002769,ACC-000277,MER-00020,IDEMP-00002769,SGD,20835,COMPLETED,2026-01-27 10:21:00,2026-01-27 10:24:21
TXN-00002770,ACC-000218,MER-00018,IDEMP-00002770,USD,7583,COMPLETED,2026-02-02 05:12:41,2026-02-02 05:13:18
TXN-00002771,ACC-000220,MER-00027,IDEMP-00002771,SGD,5526,COMPLETED,2026-02-27 16:58:32,2026-02-27 17:07:27
TXN-00002772,ACC-000231,MER-00076,IDEMP-00002772,USD,22611,COMPLETED,2026-01-08 21:47:57,2026-01-08 21:49:38
TXN-00002773,ACC-000269,MER-00014,IDEMP-00002773,SGD,1802,DECLINED,2026-01-03 10:13:44,2026-01-03 10:19:02
TXN-00002774,ACC-000104,MER-00006,IDEMP-00002774,THB,5032,COMPLETED,2026-01-11 03:55:05,2026-01-11 04:02:45
TXN-00002775,ACC-000267,MER-00019,IDEMP-00002775,USD,11371,PENDING,2026-03-01 23:08:21,
TXN-00002776,ACC-000049,MER-00070,IDEMP-00002776,USD,4247,COMPLETED,2026-02-13 09:33:27,2026-02-13 09:34:19
TXN-00002777,ACC-000156,MER-00007,IDEMP-00002777,USD,16357,COMPLETED,2026-02-13 07:34:56,2026-02-13 07:44:41
TXN-00002778,ACC-000403,MER-00043,IDEMP-00002778,USD,1687,COMPLETED,2026-01-14 01:39:32,2026-01-14 01:42:28
TXN-00002779,ACC-000093,MER-00018,IDEMP-00002779,SGD,4665,COMPLETED,2026-01-07 04:29:22,2026-01-07 04:33:54
TXN-00002780,ACC-000019,MER-00022,IDEMP-00002780,SGD,1757,COMPLETED,2026-02-13 07:42:02,2026-02-13 07:48:18
TXN-00002781,ACC-000448,MER-00001,IDEMP-00002781,USD,50119,COMPLETED,2026-03-01 04:40:00,2026-03-01 04:47:20
TXN-00002782,ACC-000379,MER-00053,IDEMP-00002782,USD,3529,COMPLETED,2026-01-31 22:46:27,2026-01-31 22:46:53
TXN-00002783,ACC-000321,MER-00057,IDEMP-00002783,THB,1546,COMPLETED,2026-02-15 01:32:08,2026-02-15 01:34:25
TXN-00002784,ACC-000368,MER-00044,IDEMP-00002784,THB,7865,COMPLETED,2026-01-01 14:36:18,2026-01-01 14:37:17
TXN-00002785,ACC-000011,MER-00077,IDEMP-00002785,SGD,1877,DECLINED,2026-01-11 01:23:27,2026-01-11 01:28:39
TXN-00002786,ACC-000312,MER-00047,IDEMP-00002786,SGD,1778,COMPLETED,2026-02-07 02:18:14,2026-02-07 02:25:11
TXN-00002787,ACC-000216,MER-00070,IDEMP-00002787,USD,1469,CANCELLED,2026-01-26 03:34:32,2026-01-26 03:41:11
TXN-00002788,ACC-000267,MER-00007,IDEMP-00002788,USD,2383,PENDING,2026-01-14 16:37:52,
TXN-00002789,ACC-000264,MER-00035,IDEMP-00002789,THB,18013,CANCELLED,2026-01-04 10:18:23,2026-01-04 10:19:13
TXN-00002790,ACC-000306,MER-00002,IDEMP-00002790,SGD,3635,COMPLETED,2026-01-05 06:51:40,2026-01-05 06:57:19
TXN-00002791,ACC-000126,MER-00061,IDEMP-00002791,SGD,2181,CANCELLED,2026-02-28 12:02:51,2026-02-28 12:06:14
TXN-00002792,ACC-000356,MER-00021,IDEMP-00002792,SGD,8871,COMPLETED,2026-01-08 03:44:07,2026-01-08 03:48:17
TXN-00002793,ACC-000225,MER-00013,IDEMP-00002793,USD,6464,COMPLETED,2026-02-08 17:12:59,2026-02-08 17:18:31
TXN-00002794,ACC-000119,MER-00078,IDEMP-00002794,USD,7361,COMPLETED,2026-02-27 16:48:39,2026-02-27 16:49:09
TXN-00002795,ACC-000335,MER-00008,IDEMP-00002795,USD,660,COMPLETED,2026-02-19 16:11:40,2026-02-19 16:17:56
TXN-00002796,ACC-000068,MER-00072,IDEMP-00002796,USD,4753,COMPLETED,2026-01-25 12:02:22,2026-01-25 12:02:49
TXN-00002797,ACC-000219,MER-00063,IDEMP-00002797,SGD,44945,COMPLETED,2026-01-31 08:23:51,2026-01-31 08:30:07
TXN-00002798,ACC-000154,MER-00079,IDEMP-00002798,THB,8862,COMPLETED,2026-01-01 21:52:52,2026-01-01 22:02:40
TXN-00002799,ACC-000149,MER-00061,IDEMP-00002799,THB,522,DECLINED,2026-02-08 20:52:00,2026-02-08 20:58:52
TXN-00002800,ACC-000330,MER-00064,IDEMP-00002800,USD,9002,COMPLETED,2026-01-12 23:27:36,2026-01-12 23:37:14
TXN-00002801,ACC-000125,MER-00030,IDEMP-00002801,USD,13318,COMPLETED,2026-01-02 15:08:17,2026-01-02 15:13:29
TXN-00002802,ACC-000355,MER-00054,IDEMP-00002802,USD,3356,CANCELLED,2026-02-15 10:29:01,2026-02-15 10:32:55
TXN-00002803,ACC-000390,MER-00027,IDEMP-00002803,SGD,9977,COMPLETED,2026-01-06 09:33:32,2026-01-06 09:43:11
TXN-00002804,ACC-000435,MER-00049,IDEMP-00002804,SGD,3040,COMPLETED,2026-01-17 04:55:03,2026-01-17 05:04:56
TXN-00002805,ACC-000056,MER-00006,IDEMP-00002805,USD,2626,COMPLETED,2026-02-18 03:09:54,2026-02-18 03:17:03
TXN-00002806,ACC-000449,MER-00021,IDEMP-00002806,SGD,1491,PENDING,2026-01-02 11:10:51,
TXN-00002807,ACC-000197,MER-00056,IDEMP-00002807,USD,3987,COMPLETED,2026-02-10 08:01:55,2026-02-10 08:07:01
TXN-00002808,ACC-000377,MER-00059,IDEMP-00002808,THB,4653,COMPLETED,2026-01-26 22:52:49,2026-01-26 22:57:11
TXN-00002809,ACC-000361,MER-00042,IDEMP-00002809,USD,5711,DECLINED,2026-01-21 16:18:03,2026-01-21 16:26:18
TXN-00002810,ACC-000281,MER-00005,IDEMP-00002810,SGD,5623,COMPLETED,2026-01-11 01:09:54,2026-01-11 01:16:51
TXN-00002811,ACC-000231,MER-00004,IDEMP-00002811,USD,15876,COMPLETED,2026-01-21 04:25:37,2026-01-21 04:34:04
TXN-00002812,ACC-000353,MER-00050,IDEMP-00002812,THB,2521,COMPLETED,2026-02-23 09:44:54,2026-02-23 09:52:44
TXN-00002813,ACC-000329,MER-00043,IDEMP-00002813,THB,6754,COMPLETED,2026-01-08 11:31:38,2026-01-08 11:35:37
TXN-00002814,ACC-000221,MER-00048,IDEMP-00002814,USD,1962,COMPLETED,2026-02-09 17:39:20,2026-02-09 17:43:49
TXN-00002815,ACC-000019,MER-00049,IDEMP-00002815,SGD,2092,COMPLETED,2026-02-15 17:02:10,2026-02-15 17:07:08
TXN-00002816,ACC-000448,MER-00058,IDEMP-00002816,USD,22973,COMPLETED,2026-02-08 01:05:38,2026-02-08 01:09:32
TXN-00002817,ACC-000171,MER-00009,IDEMP-00002817,SGD,2224,COMPLETED,2026-02-28 20:57:15,2026-02-28 21:02:53
TXN-00002818,ACC-000351,MER-00031,IDEMP-00002818,USD,3424,COMPLETED,2026-02-21 15:36:28,2026-02-21 15:42:14
TXN-00002819,ACC-000372,MER-00020,IDEMP-00002819,SGD,6320,COMPLETED,2026-02-01 16:24:00,2026-02-01 16:30:27
TXN-00002820,ACC-000161,MER-00057,IDEMP-00002820,USD,1902,CANCELLED,2026-01-14 07:51:10,2026-01-14 07:52:53
TXN-00002821,ACC-000194,MER-00047,IDEMP-00002821,SGD,1104,COMPLETED,2026-01-16 23:35:48,2026-01-16 23:42:05
TXN-00002822,ACC-000433,MER-00033,IDEMP-00002822,SGD,3494,COMPLETED,2026-01-01 11:36:38,2026-01-01 11:40:48
TXN-00002823,ACC-000344,MER-00070,IDEMP-00002823,THB,8986,COMPLETED,2026-01-22 07:30:40,2026-01-22 07:32:21
TXN-00002824,ACC-000213,MER-00023,IDEMP-00002824,THB,2920,DECLINED,2026-02-21 22:27:12,2026-02-21 22:31:43
TXN-00002825,ACC-000154,MER-00069,IDEMP-00002825,THB,17842,COMPLETED,2026-01-22 13:00:38,2026-01-22 13:08:58
TXN-00002826,ACC-000328,MER-00018,IDEMP-00002826,THB,19108,COMPLETED,2026-02-15 11:48:21,2026-02-15 11:50:25
TXN-00002827,ACC-000262,MER-00064,IDEMP-00002827,THB,2564,PENDING,2026-01-19 07:57:41,
TXN-00002828,ACC-000445,MER-00042,IDEMP-00002828,SGD,1776,COMPLETED,2026-01-17 18:59:18,2026-01-17 19:07:34
TXN-00002829,ACC-000346,MER-00046,IDEMP-00002829,THB,1807,COMPLETED,2026-01-02 01:37:19,2026-01-02 01:45:48
TXN-00002830,ACC-000200,MER-00074,IDEMP-00002830,USD,4825,COMPLETED,2026-01-30 02:01:04,2026-01-30 02:06:49
TXN-00002831,ACC-000244,MER-00012,IDEMP-00002831,USD,4508,COMPLETED,2026-01-03 11:13:31,2026-01-03 11:23:11
TXN-00002832,ACC-000299,MER-00066,IDEMP-00002832,THB,12966,COMPLETED,2026-02-24 14:16:30,2026-02-24 14:22:54
TXN-00002833,ACC-000120,MER-00022,IDEMP-00002833,THB,2476,COMPLETED,2026-02-01 01:05:13,2026-02-01 01:09:22
TXN-00002834,ACC-000076,MER-00024,IDEMP-00002834,USD,5459,COMPLETED,2026-01-17 13:59:46,2026-01-17 14:00:56
TXN-00002835,ACC-000208,MER-00034,IDEMP-00002835,USD,1069,COMPLETED,2026-01-03 21:20:04,2026-01-03 21:22:48
TXN-00002836,ACC-000191,MER-00075,IDEMP-00002836,THB,1744,COMPLETED,2026-01-19 00:10:19,2026-01-19 00:13:58
TXN-00002837,ACC-000401,MER-00015,IDEMP-00002837,THB,11345,PENDING,2026-01-14 18:27:07,
TXN-00002838,ACC-000312,MER-00026,IDEMP-00002838,SGD,11568,COMPLETED,2026-01-26 09:49:50,2026-01-26 09:53:48
TXN-00002839,ACC-000098,MER-00079,IDEMP-00002839,THB,3430,COMPLETED,2026-02-12 18:27:55,2026-02-12 18:33:00
TXN-00002840,ACC-000332,MER-00028,IDEMP-00002840,THB,3656,COMPLETED,2026-02-10 23:14:51,2026-02-10 23:23:44
TXN-00002841,ACC-000413,MER-00049,IDEMP-00002841,USD,7834,COMPLETED,2026-02-17 18:34:38,2026-02-17 18:42:06
TXN-00002842,ACC-000297,MER-00041,IDEMP-00002842,SGD,10048,COMPLETED,2026-01-13 20:10:21,2026-01-13 20:14:51
TXN-00002843,ACC-000443,MER-00059,IDEMP-00002843,SGD,2401,COMPLETED,2026-01-12 06:41:44,2026-01-12 06:51:19
TXN-00002844,ACC-000085,MER-00059,IDEMP-00002844,USD,3738,DECLINED,2026-02-09 13:33:24,2026-02-09 13:39:09
TXN-00002845,ACC-000448,MER-00078,IDEMP-00002845,USD,3175,PENDING,2026-01-24 14:46:51,
TXN-00002846,ACC-000348,MER-00054,IDEMP-00002846,SGD,2792,COMPLETED,2026-01-08 20:03:01,2026-01-08 20:11:31
TXN-00002847,ACC-000004,MER-00023,IDEMP-00002847,THB,406,DECLINED,2026-01-05 04:43:41,2026-01-05 04:45:19
TXN-00002848,ACC-000317,MER-00042,IDEMP-00002848,USD,15280,DECLINED,2026-02-28 00:53:07,2026-02-28 00:54:43
TXN-00002849,ACC-000415,MER-00068,IDEMP-00002849,SGD,27092,COMPLETED,2026-01-09 13:22:35,2026-01-09 13:24:03
TXN-00002850,ACC-000247,MER-00005,IDEMP-00002850,USD,7454,DECLINED,2026-02-21 15:11:47,2026-02-21 15:18:17
TXN-00002851,ACC-000302,MER-00063,IDEMP-00002851,THB,2048,CANCELLED,2026-01-10 22:55:53,2026-01-10 23:05:51
TXN-00002852,ACC-000078,MER-00047,IDEMP-00002852,SGD,87438,COMPLETED,2026-02-16 07:01:22,2026-02-16 07:02:05
TXN-00002853,ACC-000142,MER-00008,IDEMP-00002853,THB,7894,COMPLETED,2026-01-10 23:07:23,2026-01-10 23:12:43
TXN-00002854,ACC-000332,MER-00066,IDEMP-00002854,THB,6492,COMPLETED,2026-02-20 12:47:24,2026-02-20 12:50:04
TXN-00002855,ACC-000175,MER-00061,IDEMP-00002855,USD,14934,COMPLETED,2026-01-19 04:27:37,2026-01-19 04:29:31
TXN-00002856,ACC-000241,MER-00019,IDEMP-00002856,THB,3625,COMPLETED,2026-01-25 10:35:01,2026-01-25 10:40:10
TXN-00002857,ACC-000282,MER-00059,IDEMP-00002857,THB,11630,PENDING,2026-01-04 08:17:39,
TXN-00002858,ACC-000251,MER-00059,IDEMP-00002858,USD,4002,COMPLETED,2026-02-07 02:22:44,2026-02-07 02:24:16
TXN-00002859,ACC-000025,MER-00019,IDEMP-00002859,USD,14780,DECLINED,2026-01-31 01:08:33,2026-01-31 01:18:25
TXN-00002860,ACC-000375,MER-00059,IDEMP-00002860,SGD,10901,COMPLETED,2026-01-27 14:48:05,2026-01-27 14:56:30
TXN-00002861,ACC-000278,MER-00052,IDEMP-00002861,USD,721,COMPLETED,2026-02-23 11:54:24,2026-02-23 11:56:20
TXN-00002862,ACC-000279,MER-00055,IDEMP-00002862,SGD,686,COMPLETED,2026-01-13 01:03:02,2026-01-13 01:11:16
TXN-00002863,ACC-000205,MER-00011,IDEMP-00002863,USD,4372,COMPLETED,2026-02-22 07:16:28,2026-02-22 07:19:15
TXN-00002864,ACC-000102,MER-00062,IDEMP-00002864,THB,3200,COMPLETED,2026-01-08 18:49:15,2026-01-08 18:50:11
TXN-00002865,ACC-000175,MER-00057,IDEMP-00002865,USD,3121,COMPLETED,2026-01-15 20:59:23,2026-01-15 21:01:42
TXN-00002866,ACC-000373,MER-00043,IDEMP-00002866,SGD,960,PENDING,2026-01-18 05:39:50,
TXN-00002867,ACC-000225,MER-00015,IDEMP-00002867,USD,2299,COMPLETED,2026-01-26 13:06:41,2026-01-26 13:12:41
TXN-00002868,ACC-000282,MER-00022,IDEMP-00002868,THB,25797,COMPLETED,2026-02-12 05:55:02,2026-02-12 05:57:41
TXN-00002869,ACC-000194,MER-00059,IDEMP-00002869,SGD,2580,COMPLETED,2026-02-06 02:03:18,2026-02-06 02:09:47
TXN-00002870,ACC-000366,MER-00013,IDEMP-00002870,USD,3413,COMPLETED,2026-01-17 19:14:43,2026-01-17 19:20:30
TXN-00002871,ACC-000343,MER-00037,IDEMP-00002871,THB,10870,COMPLETED,2026-01-29 05:45:42,2026-01-29 05:46:01
TXN-00002872,ACC-000402,MER-00032,IDEMP-00002872,USD,9165,PENDING,2026-01-04 13:07:18,
TXN-00002873,ACC-000102,MER-00025,IDEMP-00002873,THB,10686,COMPLETED,2026-01-27 01:00:02,2026-01-27 01:07:02
TXN-00002874,ACC-000143,MER-00056,IDEMP-00002874,SGD,2690,COMPLETED,2026-02-28 04:48:52,2026-02-28 04:53:34
TXN-00002875,ACC-000340,MER-00045,IDEMP-00002875,SGD,7976,COMPLETED,2026-01-31 11:27:46,2026-01-31 11:29:13
TXN-00002876,ACC-000319,MER-00051,IDEMP-00002876,SGD,1438,COMPLETED,2026-02-24 06:25:57,2026-02-24 06:34:01
TXN-00002877,ACC-000428,MER-00019,IDEMP-00002877,USD,12948,DECLINED,2026-01-30 18:07:39,2026-01-30 18:13:55
TXN-00002878,ACC-000125,MER-00065,IDEMP-00002878,USD,5065,PENDING,2026-01-19 08:29:26,
TXN-00002879,ACC-000065,MER-00009,IDEMP-00002879,THB,8687,COMPLETED,2026-02-23 05:52:07,2026-02-23 05:55:11
TXN-00002880,ACC-000403,MER-00027,IDEMP-00002880,USD,1304,COMPLETED,2026-02-25 17:14:47,2026-02-25 17:18:44
TXN-00002881,ACC-000322,MER-00043,IDEMP-00002881,SGD,3337,COMPLETED,2026-02-10 12:20:21,2026-02-10 12:25:11
TXN-00002882,ACC-000099,MER-00010,IDEMP-00002882,SGD,19219,COMPLETED,2026-01-17 14:30:20,2026-01-17 14:40:07
TXN-00002883,ACC-000429,MER-00035,IDEMP-00002883,USD,1416,COMPLETED,2026-01-31 17:30:33,2026-01-31 17:38:37
TXN-00002884,ACC-000134,MER-00019,IDEMP-00002884,THB,2926,COMPLETED,2026-02-14 22:27:02,2026-02-14 22:31:33
TXN-00002885,ACC-000034,MER-00046,IDEMP-00002885,SGD,22205,COMPLETED,2026-02-01 00:44:45,2026-02-01 00:52:48
TXN-00002886,ACC-000180,MER-00049,IDEMP-00002886,SGD,8150,COMPLETED,2026-02-13 08:40:49,2026-02-13 08:42:43
TXN-00002887,ACC-000414,MER-00001,IDEMP-00002887,USD,2805,DECLINED,2026-01-12 03:08:06,2026-01-12 03:18:00
TXN-00002888,ACC-000148,MER-00034,IDEMP-00002888,USD,1682,COMPLETED,2026-01-18 14:14:46,2026-01-18 14:21:03
TXN-00002889,ACC-000152,MER-00059,IDEMP-00002889,THB,1917,PENDING,2026-01-30 08:07:31,
TXN-00002890,ACC-000213,MER-00054,IDEMP-00002890,THB,3220,COMPLETED,2026-01-09 02:08:39,2026-01-09 02:13:16
TXN-00002891,ACC-000035,MER-00048,IDEMP-00002891,THB,16202,COMPLETED,2026-01-01 13:48:37,2026-01-01 13:57:53
TXN-00002892,ACC-000208,MER-00063,IDEMP-00002892,USD,8161,COMPLETED,2026-02-27 15:33:53,2026-02-27 15:37:54
TXN-00002893,ACC-000349,MER-00075,IDEMP-00002893,USD,12114,PENDING,2026-02-13 22:49:37,
TXN-00002894,ACC-000215,MER-00040,IDEMP-00002894,THB,31242,COMPLETED,2026-02-14 11:44:50,2026-02-14 11:52:41
TXN-00002895,ACC-000396,MER-00004,IDEMP-00002895,THB,14009,PENDING,2026-01-14 08:55:04,
TXN-00002896,ACC-000413,MER-00004,IDEMP-00002896,USD,1237,COMPLETED,2026-01-19 08:30:17,2026-01-19 08:34:44
TXN-00002897,ACC-000091,MER-00007,IDEMP-00002897,THB,703,COMPLETED,2026-01-18 19:59:39,2026-01-18 20:04:32
TXN-00002898,ACC-000282,MER-00025,IDEMP-00002898,THB,29409,COMPLETED,2026-02-10 19:45:11,2026-02-10 19:47:42
TXN-00002899,ACC-000138,MER-00039,IDEMP-00002899,SGD,1655,COMPLETED,2026-02-20 02:42:22,2026-02-20 02:50:07
TXN-00002900,ACC-000009,MER-00044,IDEMP-00002900,SGD,5764,COMPLETED,2026-01-29 18:23:34,2026-01-29 18:32:51
TXN-00002901,ACC-000230,MER-00029,IDEMP-00002901,THB,2655,PENDING,2026-02-01 14:52:27,
TXN-00002902,ACC-000090,MER-00025,IDEMP-00002902,THB,402,COMPLETED,2026-01-26 14:25:01,2026-01-26 14:30:28
TXN-00002903,ACC-000312,MER-00027,IDEMP-00002903,SGD,5458,COMPLETED,2026-02-04 13:19:13,2026-02-04 13:21:10
TXN-00002904,ACC-000370,MER-00007,IDEMP-00002904,THB,9688,COMPLETED,2026-02-14 11:39:34,2026-02-14 11:41:45
TXN-00002905,ACC-000235,MER-00056,IDEMP-00002905,THB,922,COMPLETED,2026-02-15 19:13:01,2026-02-15 19:22:37
TXN-00002906,ACC-000264,MER-00016,IDEMP-00002906,THB,19339,COMPLETED,2026-02-12 14:29:33,2026-02-12 14:30:07
TXN-00002907,ACC-000172,MER-00054,IDEMP-00002907,THB,1961,COMPLETED,2026-02-06 01:36:17,2026-02-06 01:36:19
TXN-00002908,ACC-000232,MER-00071,IDEMP-00002908,SGD,1501,COMPLETED,2026-03-01 10:08:44,2026-03-01 10:13:25
TXN-00002909,ACC-000042,MER-00007,IDEMP-00002909,THB,11529,COMPLETED,2026-01-05 10:21:57,2026-01-05 10:29:00
TXN-00002910,ACC-000298,MER-00005,IDEMP-00002910,SGD,14587,COMPLETED,2026-01-19 11:56:42,2026-01-19 12:06:27
TXN-00002911,ACC-000424,MER-00025,IDEMP-00002911,USD,1725,CANCELLED,2026-01-19 13:30:51,2026-01-19 13:38:18
TXN-00002912,ACC-000392,MER-00028,IDEMP-00002912,SGD,2493,COMPLETED,2026-01-28 10:24:03,2026-01-28 10:27:00
TXN-00002913,ACC-000397,MER-00056,IDEMP-00002913,THB,1919,PENDING,2026-01-13 23:40:38,
TXN-00002914,ACC-000046,MER-00065,IDEMP-00002914,SGD,1231,PENDING,2026-01-15 12:37:43,
TXN-00002915,ACC-000141,MER-00010,IDEMP-00002915,USD,3401,COMPLETED,2026-02-17 05:46:50,2026-02-17 05:54:34
TXN-00002916,ACC-000318,MER-00056,IDEMP-00002916,THB,3399,COMPLETED,2026-01-17 13:05:02,2026-01-17 13:05:50
TXN-00002917,ACC-000001,MER-00036,IDEMP-00002917,THB,415,PENDING,2026-02-14 23:37:17,
TXN-00002918,ACC-000060,MER-00001,IDEMP-00002918,SGD,1357,COMPLETED,2026-02-13 05:19:04,2026-02-13 05:23:54
TXN-00002919,ACC-000290,MER-00057,IDEMP-00002919,USD,4554,COMPLETED,2026-01-28 06:12:40,2026-01-28 06:13:06
TXN-00002920,ACC-000084,MER-00026,IDEMP-00002920,USD,1540,COMPLETED,2026-02-23 11:58:37,2026-02-23 12:02:08
TXN-00002921,ACC-000364,MER-00078,IDEMP-00002921,THB,5714,DECLINED,2026-03-01 09:57:27,2026-03-01 10:00:13
TXN-00002922,ACC-000287,MER-00070,IDEMP-00002922,USD,2130,COMPLETED,2026-01-12 20:14:01,2026-01-12 20:20:10
TXN-00002923,ACC-000161,MER-00023,IDEMP-00002923,USD,7732,CANCELLED,2026-02-11 10:33:58,2026-02-11 10:38:14
TXN-00002924,ACC-000305,MER-00057,IDEMP-00002924,THB,18821,COMPLETED,2026-02-28 16:13:05,2026-02-28 16:22:54
TXN-00002925,ACC-000303,MER-00021,IDEMP-00002925,SGD,21862,COMPLETED,2026-01-01 16:24:11,2026-01-01 16:32:40
TXN-00002926,ACC-000366,MER-00058,IDEMP-00002926,USD,4035,DECLINED,2026-02-05 03:07:45,2026-02-05 03:10:23
TXN-00002927,ACC-000329,MER-00048,IDEMP-00002927,THB,4440,COMPLETED,2026-01-02 01:32:26,2026-01-02 01:37:51
TXN-00002928,ACC-000365,MER-00022,IDEMP-00002928,USD,2755,PENDING,2026-02-14 04:14:35,
TXN-00002929,ACC-000390,MER-00019,IDEMP-00002929,SGD,634,COMPLETED,2026-02-02 10:53:34,2026-02-02 11:01:32
TXN-00002930,ACC-000305,MER-00011,IDEMP-00002930,THB,2512,COMPLETED,2026-01-13 20:21:24,2026-01-13 20:28:32
TXN-00002931,ACC-000125,MER-00040,IDEMP-00002931,USD,2510,COMPLETED,2026-02-03 13:06:36,2026-02-03 13:12:33
TXN-00002932,ACC-000005,MER-00009,IDEMP-00002932,THB,11151,COMPLETED,2026-02-01 04:33:59,2026-02-01 04:39:28
TXN-00002933,ACC-000166,MER-00021,IDEMP-00002933,SGD,1798,COMPLETED,2026-01-28 15:45:13,2026-01-28 15:52:20
TXN-00002934,ACC-000181,MER-00069,IDEMP-00002934,USD,3166,COMPLETED,2026-02-02 21:34:16,2026-02-02 21:39:08
TXN-00002935,ACC-000410,MER-00065,IDEMP-00002935,USD,1179,COMPLETED,2026-02-07 03:17:37,2026-02-07 03:20:10
TXN-00002936,ACC-000220,MER-00060,IDEMP-00002936,SGD,6709,COMPLETED,2026-02-23 19:31:15,2026-02-23 19:36:21
TXN-00002937,ACC-000384,MER-00010,IDEMP-00002937,USD,3594,COMPLETED,2026-02-14 19:27:51,2026-02-14 19:31:38
TXN-00002938,ACC-000154,MER-00032,IDEMP-00002938,THB,11546,PENDING,2026-01-26 15:29:33,
