settlement_item_id,settlement_batch_id,transaction_id,settlement_date,currency,gross_amount_minor,refund_amount_minor,reversal_amount_minor,net_amount_minor,status
STI-000002376,STB-000072,TXN-00002978,2026-01-26,USD,4061,0,0,4061,SETTLED
STI-000002377,STB-000014,TXN-00002979,2026-01-07,THB,8475,0,0,8475,SETTLED
STI-000002378,STB-000066,TXN-00002981,2026-01-24,USD,9494,0,0,9494,SETTLED
STI-000002379,STB-000112,TXN-00002982,2026-02-09,SGD,19826,0,0,19826,SETTLED
STI-000002380,STB-000093,TXN-00002983,2026-02-02,USD,1983,0,0,1983,SETTLED
STI-000002381,STB-000156,TXN-00002984,2026-02-23,USD,13634,0,0,13634,SETTLED
STI-000002382,STB-000162,TXN-00002986,2026-02-25,USD,2507,0,0,2507,SETTLED
STI-000002383,STB-000111,TXN-00002987,2026-02-08,USD,2347,0,0,2347,SETTLED
STI-000002384,STB-000018,TXN-00002988,2026-01-08,USD,5861,0,0,5861,SETTLED
STI-000002385,STB-000012,TXN-00002990,2026-01-06,USD,3617,0,0,3617,SETTLED
STI-000002386,STB-000040,TXN-00002991,2026-01-16,SGD,8177,0,0,8177,SETTLED
STI-000002387,STB-000052,TXN-00002992,2026-01-20,SGD,1257,0,0,1257,SETTLED
STI-000002388,STB-000007,TXN-00002993,2026-01-05,SGD,4226,0,0,4226,SETTLED
STI-000002389,STB-000006,TXN-00002994,2026-01-04,USD,24531,0,0,24531,SETTLED
STI-000002390,STB-000090,TXN-00002995,2026-02-01,USD,2727,0,0,2727,SETTLED
STI-000002391,STB-000011,TXN-00002996,2026-01-06,THB,3941,783,0,3158,SETTLED
STI-000002392,STB-000016,TXN-00002997,2026-01-08,SGD,2668,0,0,2668,SETTLED
STI-000002393,STB-000175,TXN-00002998,2026-03-02,SGD,2443,1946,0,497,SETTLED
STI-000002394,STB-000007,TXN-00003000,2026-01-05,SGD,75792,0,0,75792,SETTLED
STI-000002395,STB-000131,TXN-00003001,2026-02-15,THB,6151,0,0,6151,SETTLED
STI-000002396,STB-000088,TXN-00003002,2026-02-01,SGD,3543,0,0,3543,SETTLED
STI-000002397,STB-000112,TXN-00003003,2026-02-09,SGD,5257,0,0,5257,SETTLED
STI-000002398,STB-000094,TXN-00003004,2026-02-03,SGD,2866,0,0,2866,SETTLED
STI-000002399,STB-000138,TXN-00003005,2026-02-17,USD,17381,0,0,17381,SETTLED
STI-000002400,STB-000090,TXN-00003006,2026-02-01,USD,17209,9540,0,7669,SETTLED
STI-000002401,STB-000113,TXN-00003007,2026-02-09,THB,2717,0,0,2717,SETTLED
STI-000002402,STB-000149,TXN-00003008,2026-02-21,THB,613,0,0,613,SETTLED
STI-000002403,STB-000110,TXN-00003009,2026-02-08,THB,13546,0,0,13546,SETTLED
STI-000002404,STB-000032,TXN-00003010,2026-01-13,THB,29347,0,0,29347,SETTLED
STI-000002405,STB-000083,TXN-00003012,2026-01-30,THB,9587,0,0,9587,SETTLED
STI-000002406,STB-000124,TXN-00003013,2026-02-13,SGD,13214,0,0,13214,SETTLED
STI-000002407,STB-000048,TXN-00003014,2026-01-18,USD,3390,0,0,3390,SETTLED
STI-000002408,STB-000042,TXN-00003016,2026-01-16,USD,15779,0,0,15779,SETTLED
STI-000002409,STB-000125,TXN-00003017,2026-02-13,THB,8330,0,0,8330,SETTLED
STI-000002410,STB-000138,TXN-00003018,2026-02-17,USD,544,447,0,97,SETTLED
STI-000002411,STB-000020,TXN-00003020,2026-01-09,THB,13903,0,0,13903,SETTLED
STI-000002412,STB-000124,TXN-00003021,2026-02-13,SGD,1933,0,0,1933,SETTLED
STI-000002413,STB-000092,TXN-00003022,2026-02-02,THB,15626,0,0,15626,SETTLED
STI-000002414,STB-000127,TXN-00003023,2026-02-14,SGD,3439,0,0,3439,SETTLED
STI-000002415,STB-000165,TXN-00003024,2026-02-26,USD,5367,0,0,5367,SETTLED
STI-000002416,STB-000165,TXN-00003025,2026-02-26,USD,2014,0,0,2014,SETTLED
STI-000002417,STB-000028,TXN-00003026,2026-01-12,SGD,12007,0,0,12007,SETTLED
STI-000002418,STB-000115,TXN-00003028,2026-02-10,SGD,5699,0,0,5699,SETTLED
STI-000002419,STB-000030,TXN-00003029,2026-01-12,USD,8755,0,0,8755,SETTLED
STI-000002420,STB-000136,TXN-00003030,2026-02-17,SGD,927,0,0,927,SETTLED
STI-000002421,STB-000156,TXN-00003031,2026-02-23,USD,7387,0,0,7387,SETTLED
STI-000002422,STB-000055,TXN-00003032,2026-01-21,SGD,1935,0,0,1935,SETTLED
STI-000002423,STB-000034,TXN-00003033,2026-01-14,SGD,5411,0,0,5411,SETTLED
STI-000002424,STB-000149,TXN-00003034,2026-02-21,THB,6614,0,0,6614,SETTLED
STI-000002425,STB-000132,TXN-00003037,2026-02-15,USD,2862,0,0,2862,SETTLED
STI-000002426,STB-000124,TXN-00003038,2026-02-13,SGD,4165,0,0,4165,SETTLED
STI-000002427,STB-000140,TXN-00003039,2026-02-18,THB,4152,0,0,4152,SETTLED
STI-000002428,STB-000027,TXN-00003040,2026-01-11,USD,1912,0,0,1912,SETTLED
STI-000002429,STB-000061,TXN-00003041,2026-01-23,SGD,3198,0,0,3198,SETTLED
STI-000002430,STB-000106,TXN-00003043,2026-02-07,SGD,4483,0,0,4483,SETTLED
STI-000002431,STB-000166,TXN-00003044,2026-02-27,SGD,3488,0,0,3488,SETTLED
STI-000002432,STB-000135,TXN-00003046,2026-02-16,USD,14996,0,0,14996,SETTLED
STI-000002433,STB-000013,TXN-00003047,2026-01-07,SGD,9595,0,0,9595,SETTLED
STI-000002434,STB-000144,TXN-00003048,2026-02-19,USD,5023,0,0,5023,SETTLED
STI-000002435,STB-000020,TXN-00003049,2026-01-09,THB,4377,0,0,4377,SETTLED
STI-000002436,STB-000002,TXN-00003050,2026-01-03,THB,3630,0,0,3630,SETTLED
STI-000002437,STB-000045,TXN-00003051,2026-01-17,USD,6450,0,0,6450,SETTLED
STI-000002438,STB-000117,TXN-00003052,2026-02-10,USD,34369,0,0,34369,SETTLED
STI-000002439,STB-000097,TXN-00003054,2026-02-04,SGD,4829,0,0,4829,SETTLED
STI-000002440,STB-000017,TXN-00003055,2026-01-08,THB,6458,0,0,6458,SETTLED
STI-000002441,STB-000125,TXN-00003056,2026-02-13,THB,6134,0,0,6134,SETTLED
STI-000002442,STB-000165,TXN-00003057,2026-02-26,USD,10230,0,0,10230,SETTLED
STI-000002443,STB-000180,TXN-00003058,2026-03-03,USD,808,147,0,661,SETTLED
STI-000002444,STB-000038,TXN-00003059,2026-01-15,THB,10260,0,0,10260,SETTLED
STI-000002445,STB-000120,TXN-00003060,2026-02-11,USD,3082,0,0,3082,SETTLED
STI-000002446,STB-000123,TXN-00003062,2026-02-12,USD,3018,0,0,3018,SETTLED
STI-000002447,STB-000152,TXN-00003063,2026-02-22,THB,8998,0,0,8998,SETTLED
STI-000002448,STB-000028,TXN-00003064,2026-01-12,SGD,1675,0,0,1675,SETTLED
STI-000002449,STB-000100,TXN-00003065,2026-02-05,SGD,658,0,658,0,SETTLED
STI-000002450,STB-000102,TXN-00003066,2026-02-05,USD,3007,0,0,3007,SETTLED
STI-000002451,STB-000058,TXN-00003067,2026-01-22,SGD,3713,0,0,3713,SETTLED
STI-000002452,STB-000154,TXN-00003068,2026-02-23,SGD,1886,0,0,1886,SETTLED
STI-000002453,STB-000076,TXN-00003069,2026-01-28,SGD,261,0,0,261,SETTLED
STI-000002454,STB-000075,TXN-00003070,2026-01-27,USD,666,0,0,666,SETTLED
STI-000002455,STB-000095,TXN-00003071,2026-02-03,THB,2584,0,0,2584,SETTLED
STI-000002456,STB-000045,TXN-00003072,2026-01-17,USD,11064,0,0,11064,SETTLED
STI-000002457,STB-000079,TXN-00003073,2026-01-29,SGD,1252,0,0,1252,SETTLED
STI-000002458,STB-000039,TXN-00003074,2026-01-15,USD,3355,843,0,2512,SETTLED
STI-000002459,STB-000118,TXN-00003078,2026-02-11,SGD,22417,0,0,22417,SETTLED
STI-000002460,STB-000023,TXN-00003079,2026-01-10,THB,6425,0,0,6425,SETTLED
STI-000002461,STB-000159,TXN-00003080,2026-02-24,USD,6513,0,0,6513,SETTLED
STI-000002462,STB-000052,TXN-00003081,2026-01-20,SGD,3495,0,0,3495,SETTLED
STI-000002463,STB-000095,TXN-00003083,2026-02-03,THB,1868,0,0,1868,SETTLED
STI-000002464,STB-000125,TXN-00003084,2026-02-13,THB,19243,0,0,19243,SETTLED
STI-000002465,STB-000135,TXN-00003085,2026-02-16,USD,4629,0,0,4629,SETTLED
STI-000002466,STB-000024,TXN-00003086,2026-01-10,USD,5848,0,0,5848,SETTLED
STI-000002467,STB-000031,TXN-00003087,2026-01-13,SGD,5485,0,0,5485,SETTLED
STI-000002468,STB-000127,TXN-00003088,2026-02-14,SGD,6323,0,0,6323,SETTLED
STI-000002469,STB-000054,TXN-00003090,2026-01-20,USD,1001,593,0,408,SETTLED
STI-000002470,STB-000082,TXN-00003091,2026-01-30,SGD,4749,0,0,4749,SETTLED
STI-000002471,STB-000079,TXN-00003093,2026-01-29,SGD,5187,0,0,5187,SETTLED
STI-000002472,STB-000134,TXN-00003094,2026-02-16,THB,2985,0,0,2985,SETTLED
STI-000002473,STB-000132,TXN-00003096,2026-02-15,USD,2307,0,0,2307,SETTLED
STI-000002474,STB-000047,TXN-00003097,2026-01-18,THB,5042,0,0,5042,SETTLED
STI-000002475,STB-000053,TXN-00003098,2026-01-20,THB,8779,0,0,8779,SETTLED
STI-000002476,STB-000136,TXN-00003099,2026-02-17,SGD,7351,0,0,7351,SETTLED
STI-000002477,STB-000097,TXN-00003100,2026-02-04,SGD,44236,0,0,44236,SETTLED
STI-000002478,STB-000156,TXN-00003101,2026-02-23,USD,18877,4388,0,14489,SETTLED
STI-000002479,STB-000056,TXN-00003104,2026-01-21,THB,992,0,0,992,SETTLED
STI-000002480,STB-000059,TXN-00003107,2026-01-22,THB,3105,0,0,3105,SETTLED
STI-000002481,STB-000055,TXN-00003108,2026-01-21,SGD,15339,0,0,15339,SETTLED
STI-000002482,STB-000062,TXN-00003109,2026-01-23,THB,10599,0,0,10599,SETTLED
STI-000002483,STB-000025,TXN-00003110,2026-01-11,SGD,345,0,0,345,SETTLED
STI-000002484,STB-000151,TXN-00003111,2026-02-22,SGD,9839,0,0,9839,SETTLED
STI-000002485,STB-000009,TXN-00003112,2026-01-05,USD,6703,0,0,6703,SETTLED
STI-000002486,STB-000024,TXN-00003113,2026-01-10,USD,24965,0,0,24965,SETTLED
STI-000002487,STB-000127,TXN-00003114,2026-02-14,SGD,2270,2044,0,226,SETTLED
STI-000002488,STB-000069,TXN-00003115,2026-01-25,USD,1809,0,0,1809,SETTLED
STI-000002489,STB-000037,TXN-00003116,2026-01-15,SGD,4393,0,0,4393,SETTLED
STI-000002490,STB-000178,TXN-00003117,2026-03-03,SGD,1154,0,0,1154,SETTLED
STI-000002491,STB-000097,TXN-00003118,2026-02-04,SGD,3681,0,0,3681,SETTLED
STI-000002492,STB-000031,TXN-00003119,2026-01-13,SGD,4105,0,0,4105,SETTLED
STI-000002493,STB-000113,TXN-00003121,2026-02-09,THB,11701,0,0,11701,SETTLED
STI-000002494,STB-000159,TXN-00003122,2026-02-24,USD,3205,0,0,3205,SETTLED
STI-000002495,STB-000156,TXN-00003123,2026-02-23,USD,17099,0,17099,0,SETTLED
STI-000002496,STB-000027,TXN-00003124,2026-01-11,USD,6291,0,0,6291,SETTLED
STI-000002497,STB-000132,TXN-00003125,2026-02-15,USD,1084,0,0,1084,SETTLED
STI-000002498,STB-000031,TXN-00003126,2026-01-13,SGD,19772,0,0,19772,SETTLED
STI-000002499,STB-000155,TXN-00003127,2026-02-23,THB,18453,0,0,18453,SETTLED
STI-000002500,STB-000034,TXN-00003129,2026-01-14,SGD,13211,0,0,13211,SETTLED
STI-000002501,STB-000002,TXN-00003130,2026-01-03,THB,2030,0,0,2030,SETTLED
STI-000002502,STB-000093,TXN-00003131,2026-02-02,USD,1693,0,0,1693,SETTLED
STI-000002503,STB-000140,TXN-00003132,2026-02-18,THB,7863,0,0,7863,SETTLED
STI-000002504,STB-000169,TXN-00003133,2026-02-28,SGD,4592,0,0,4592,SETTLED
STI-000002505,STB-000171,TXN-00003134,2026-02-28,USD,1285,0,0,1285,SETTLED
STI-000002506,STB-000115,TXN-00003135,2026-02-10,SGD,1594,0,0,1594,SETTLED
STI-000002507,STB-000083,TXN-00003136,2026-01-30,THB,18573,0,0,18573,SETTLED
STI-000002508,STB-000018,TXN-00003137,2026-01-08,USD,8291,0,8291,0,SETTLED
STI-000002509,STB-000056,TXN-00003138,2026-01-21,THB,2129,0,0,2129,SETTLED
STI-000002510,STB-000132,TXN-00003139,2026-02-15,USD,8534,0,0,8534,SETTLED
STI-000002511,STB-000145,TXN-00003140,2026-02-20,SGD,6417,0,0,6417,SETTLED
STI-000002512,STB-000034,TXN-00003141,2026-01-14,SGD,3490,0,0,3490,SETTLED
STI-000002513,STB-000121,TXN-00003143,2026-02-12,SGD,3337,0,0,3337,SETTLED
STI-000002514,STB-000114,TXN-00003144,2026-02-09,USD,9183,0,0,9183,SETTLED
STI-000002515,STB-000146,TXN-00003145,2026-02-20,THB,2638,2327,0,311,SETTLED
STI-000002516,STB-000071,TXN-00003146,2026-01-26,THB,5296,0,0,5296,SETTLED
STI-000002517,STB-000177,TXN-00003147,2026-03-02,USD,12475,0,0,12475,SETTLED
STI-000002518,STB-000066,TXN-00003148,2026-01-24,USD,1088,0,0,1088,SETTLED
STI-000002519,STB-000167,TXN-00003149,2026-02-27,THB,3924,0,0,3924,SETTLED
STI-000002520,STB-000022,TXN-00003150,2026-01-10,SGD,18032,0,0,18032,SETTLED
STI-000002521,STB-000014,TXN-00003151,2026-01-07,THB,24190,0,0,24190,SETTLED
STI-000002522,STB-000024,TXN-00003153,2026-01-10,USD,8356,0,0,8356,SETTLED
STI-000002523,STB-000114,TXN-00003154,2026-02-09,USD,2196,1931,0,265,SETTLED
STI-000002524,STB-000118,TXN-00003155,2026-02-11,SGD,3500,0,0,3500,SETTLED
STI-000002525,STB-000172,TXN-00003156,2026-03-01,SGD,26021,0,0,26021,SETTLED
STI-000002526,STB-000116,TXN-00003157,2026-02-10,THB,1357,0,0,1357,SETTLED
STI-000002527,STB-000039,TXN-00003161,2026-01-15,USD,1324,0,0,1324,SETTLED
STI-000002528,STB-000022,TXN-00003162,2026-01-10,SGD,4102,0,0,4102,SETTLED
STI-000002529,STB-000006,TXN-00003163,2026-01-04,USD,6084,0,0,6084,SETTLED
STI-000002530,STB-000159,TXN-00003164,2026-02-24,USD,10106,0,0,10106,SETTLED
STI-000002531,STB-000152,TXN-00003165,2026-02-22,THB,567,0,0,567,SETTLED
STI-000002532,STB-000141,TXN-00003166,2026-02-18,USD,3107,0,0,3107,SETTLED
STI-000002533,STB-000132,TXN-00003167,2026-02-15,USD,2063,0,0,2063,SETTLED
STI-000002534,STB-000023,TXN-00003169,2026-01-10,THB,9842,0,0,9842,SETTLED
STI-000002535,STB-000106,TXN-00003170,2026-02-07,SGD,11981,0,0,11981,SETTLED
STI-000002536,STB-000010,TXN-00003171,2026-01-06,SGD,1656,0,0,1656,SETTLED
STI-000002537,STB-000130,TXN-00003173,2026-02-15,SGD,4478,0,0,4478,SETTLED
STI-000002538,STB-000020,TXN-00003174,2026-01-09,THB,1084,299,0,785,SETTLED
STI-000002539,STB-000121,TXN-00003175,2026-02-12,SGD,2785,0,0,2785,SETTLED
STI-000002540,STB-000040,TXN-00003176,2026-01-16,SGD,2443,0,0,2443,SETTLED
STI-000002541,STB-000097,TXN-00003177,2026-02-04,SGD,1570,0,0,1570,SETTLED
STI-000002542,STB-000001,TXN-00003178,2026-01-03,SGD,4878,0,0,4878,SETTLED
STI-000002543,STB-000175,TXN-00003179,2026-03-02,SGD,10790,0,0,10790,SETTLED
STI-000002544,STB-000136,TXN-00003180,2026-02-17,SGD,7804,0,0,7804,SETTLED
STI-000002545,STB-000123,TXN-00003181,2026-02-12,USD,2298,0,0,2298,SETTLED
STI-000002546,STB-000166,TXN-00003182,2026-02-27,SGD,1089,0,0,1089,SETTLED
STI-000002547,STB-000100,TXN-00003183,2026-02-05,SGD,8310,0,0,8310,SETTLED
STI-000002548,STB-000158,TXN-00003184,2026-02-24,THB,6488,0,0,6488,SETTLED
STI-000002549,STB-000090,TXN-00003185,2026-02-01,USD,6697,0,0,6697,SETTLED
STI-000002550,STB-000166,TXN-00003186,2026-02-27,SGD,12392,0,0,12392,SETTLED
STI-000002551,STB-000014,TXN-00003187,2026-01-07,THB,1599,0,0,1599,SETTLED
STI-000002552,STB-000126,TXN-00003189,2026-02-13,USD,9988,0,0,9988,SETTLED
STI-000002553,STB-000048,TXN-00003190,2026-01-18,USD,2070,0,0,2070,SETTLED
STI-000002554,STB-000179,TXN-00003191,2026-03-03,THB,7197,0,0,7197,SETTLED
STI-000002555,STB-000019,TXN-00003192,2026-01-09,SGD,1828,0,0,1828,SETTLED
STI-000002556,STB-000099,TXN-00003193,2026-02-04,USD,1836,0,0,1836,SETTLED
STI-000002557,STB-000042,TXN-00003195,2026-01-16,USD,5319,0,0,5319,SETTLED
STI-000002558,STB-000169,TXN-00003197,2026-02-28,SGD,3112,0,0,3112,SETTLED
STI-000002559,STB-000113,TXN-00003199,2026-02-09,THB,2781,766,0,2015,SETTLED
STI-000002560,STB-000151,TXN-00003200,2026-02-22,SGD,8493,0,0,8493,SETTLED
STI-000002561,STB-000068,TXN-00003201,2026-01-25,THB,2319,0,0,2319,SETTLED
STI-000002562,STB-000068,TXN-00003204,2026-01-25,THB,14598,0,0,14598,SETTLED
STI-000002563,STB-000020,TXN-00003205,2026-01-09,THB,9762,0,0,9762,SETTLED
STI-000002564,STB-000007,TXN-00003206,2026-01-05,SGD,6274,0,0,6274,SETTLED
STI-000002565,STB-000093,TXN-00003209,2026-02-02,USD,38163,0,0,38163,SETTLED
STI-000002566,STB-000036,TXN-00003212,2026-01-14,USD,13021,12839,0,182,SETTLED
STI-000002567,STB-000096,TXN-00003213,2026-02-03,USD,14673,0,0,14673,SETTLED
STI-000002568,STB-000042,TXN-00003214,2026-01-16,USD,606,0,0,606,SETTLED
STI-000002569,STB-000038,TXN-00003215,2026-01-15,THB,5453,0,0,5453,SETTLED
STI-000002570,STB-000179,TXN-00003216,2026-03-03,THB,5663,0,0,5663,SETTLED
STI-000002571,STB-000047,TXN-00003217,2026-01-18,THB,9371,0,0,9371,SETTLED
STI-000002572,STB-000137,TXN-00003218,2026-02-17,THB,1122,0,0,1122,SETTLED
STI-000002573,STB-000172,TXN-00003219,2026-03-01,SGD,22722,0,0,22722,SETTLED
STI-000002574,STB-000016,TXN-00003220,2026-01-08,SGD,16391,0,0,16391,SETTLED
STI-000002575,STB-000120,TXN-00003222,2026-02-11,USD,7002,3193,0,3809,SETTLED
STI-000002576,STB-000178,TXN-00003223,2026-03-03,SGD,8803,0,0,8803,SETTLED
STI-000002577,STB-000137,TXN-00003224,2026-02-17,THB,6672,0,0,6672,SETTLED
STI-000002578,STB-000167,TXN-00003225,2026-02-27,THB,2649,0,0,2649,SETTLED
STI-000002579,STB-000038,TXN-00003227,2026-01-15,THB,3020,1351,0,1669,SETTLED
STI-000002580,STB-000046,TXN-00003228,2026-01-18,SGD,8065,0,0,8065,SETTLED
STI-000002581,STB-000060,TXN-00003230,2026-01-22,USD,13524,3737,0,9787,SETTLED
STI-000002582,STB-000012,TXN-00003231,2026-01-06,USD,1147,0,0,1147,SETTLED
STI-000002583,STB-000003,TXN-00003232,2026-01-03,USD,28590,0,0,28590,SETTLED
STI-000002584,STB-000039,TXN-00003233,2026-01-15,USD,1446,0,0,1446,SETTLED
STI-000002585,STB-000044,TXN-00003234,2026-01-17,THB,1589,874,0,715,SETTLED
STI-000002586,STB-000053,TXN-00003235,2026-01-20,THB,2264,0,0,2264,SETTLED
STI-000002587,STB-000093,TXN-00003237,2026-02-02,USD,10948,0,0,10948,SETTLED
STI-000002588,STB-000076,TXN-00003239,2026-01-28,SGD,14677,0,0,14677,SETTLED
STI-000002589,STB-000047,TXN-00003240,2026-01-18,THB,6313,0,6313,0,SETTLED
STI-000002590,STB-000012,TXN-00003241,2026-01-06,USD,945,0,0,945,SETTLED
STI-000002591,STB-000066,TXN-00003242,2026-01-24,USD,851,0,0,851,SETTLED
STI-000002592,STB-000039,TXN-00003244,2026-01-15,USD,1514,0,0,1514,SETTLED
STI-000002593,STB-000120,TXN-00003245,2026-02-11,USD,330,0,0,330,SETTLED
STI-000002594,STB-000167,TXN-00003247,2026-02-27,THB,10920,0,0,10920,SETTLED
STI-000002595,STB-000075,TXN-00003248,2026-01-27,USD,2737,0,0,2737,SETTLED
STI-000002596,STB-000174,TXN-00003249,2026-03-01,USD,80652,0,0,80652,SETTLED
STI-000002597,STB-000071,TXN-00003250,2026-01-26,THB,15995,0,0,15995,SETTLED
STI-000002598,STB-000067,TXN-00003251,2026-01-25,SGD,5601,0,0,5601,SETTLED
STI-000002599,STB-000160,TXN-00003252,2026-02-25,SGD,1174,0,0,1174,SETTLED
STI-000002600,STB-000067,TXN-00003254,2026-01-25,SGD,6207,0,0,6207,SETTLED
STI-000002601,STB-000024,TXN-00003255,2026-01-10,USD,513,0,0,513,SETTLED
STI-000002602,STB-000171,TXN-00003256,2026-02-28,USD,9836,0,0,9836,SETTLED
STI-000002603,STB-000124,TXN-00003259,2026-02-13,SGD,21637,0,0,21637,SETTLED
STI-000002604,STB-000055,TXN-00003260,2026-01-21,SGD,15211,14143,0,1068,SETTLED
STI-000002605,STB-000067,TXN-00003261,2026-01-25,SGD,29376,0,0,29376,SETTLED
STI-000002606,STB-000024,TXN-00003262,2026-01-10,USD,9918,0,0,9918,SETTLED
STI-000002607,STB-000015,TXN-00003263,2026-01-07,USD,5527,0,0,5527,SETTLED
STI-000002608,STB-000148,TXN-00003266,2026-02-21,SGD,1723,0,0,1723,SETTLED
STI-000002609,STB-000097,TXN-00003267,2026-02-04,SGD,5781,0,0,5781,SETTLED
STI-000002610,STB-000123,TXN-00003268,2026-02-12,USD,7264,0,0,7264,SETTLED
STI-000002611,STB-000019,TXN-00003269,2026-01-09,SGD,1314,279,0,1035,SETTLED
STI-000002612,STB-000089,TXN-00003270,2026-02-01,THB,4948,0,0,4948,SETTLED
STI-000002613,STB-000123,TXN-00003271,2026-02-12,USD,21468,0,0,21468,SETTLED
STI-000002614,STB-000096,TXN-00003274,2026-02-03,USD,4285,0,0,4285,SETTLED
STI-000002615,STB-000128,TXN-00003275,2026-02-14,THB,2778,0,0,2778,SETTLED
STI-000002616,STB-000022,TXN-00003277,2026-01-10,SGD,816,0,0,816,SETTLED
STI-000002617,STB-000048,TXN-00003278,2026-01-18,USD,26403,0,0,26403,SETTLED
STI-000002618,STB-000129,TXN-00003279,2026-02-14,USD,2402,0,0,2402,SETTLED
STI-000002619,STB-000073,TXN-00003280,2026-01-27,SGD,3653,0,0,3653,SETTLED
STI-000002620,STB-000122,TXN-00003281,2026-02-12,THB,5241,0,0,5241,SETTLED
STI-000002621,STB-000088,TXN-00003282,2026-02-01,SGD,10430,0,0,10430,SETTLED
STI-000002622,STB-000115,TXN-00003283,2026-02-10,SGD,12653,0,0,12653,SETTLED
STI-000002623,STB-000140,TXN-00003284,2026-02-18,THB,43377,0,0,43377,SETTLED
STI-000002624,STB-000098,TXN-00003285,2026-02-04,THB,859,0,0,859,SETTLED
STI-000002625,STB-000173,TXN-00003286,2026-03-01,THB,9322,4375,0,4947,SETTLED
STI-000002626,STB-000127,TXN-00003287,2026-02-14,SGD,7874,0,0,7874,SETTLED
STI-000002627,STB-000116,TXN-00003288,2026-02-10,THB,6469,0,0,6469,SETTLED
STI-000002628,STB-000102,TXN-00003289,2026-02-05,USD,39153,0,0,39153,SETTLED
STI-000002629,STB-000024,TXN-00003291,2026-01-10,USD,4913,4779,0,134,SETTLED
STI-000002630,STB-000044,TXN-00003292,2026-01-17,THB,19162,0,0,19162,SETTLED
STI-000002631,STB-000092,TXN-00003293,2026-02-02,THB,18363,6656,0,11707,SETTLED
STI-000002632,STB-000099,TXN-00003294,2026-02-04,USD,9405,0,0,9405,SETTLED
STI-000002633,STB-000119,TXN-00003295,2026-02-11,THB,11738,0,0,11738,SETTLED
STI-000002634,STB-000080,TXN-00003296,2026-01-29,THB,947,0,0,947,SETTLED
STI-000002635,STB-000177,TXN-00003297,2026-03-02,USD,16950,0,0,16950,SETTLED
STI-000002636,STB-000001,TXN-00003298,2026-01-03,SGD,11855,0,0,11855,SETTLED
STI-000002637,STB-000152,TXN-00003299,2026-02-22,THB,2766,0,0,2766,SETTLED
STI-000002638,STB-000028,TXN-00003301,2026-01-12,SGD,4160,0,0,4160,SETTLED
STI-000002639,STB-000142,TXN-00003302,2026-02-19,SGD,10079,0,0,10079,SETTLED
STI-000002640,STB-000178,TXN-00003303,2026-03-03,SGD,16226,0,0,16226,SETTLED
STI-000002641,STB-000060,TXN-00003304,2026-01-22,USD,5499,0,0,5499,SETTLED
STI-000002642,STB-000006,TXN-00003305,2026-01-04,USD,10650,0,0,10650,SETTLED
STI-000002643,STB-000157,TXN-00003306,2026-02-24,SGD,3345,0,0,3345,SETTLED
STI-000002644,STB-000026,TXN-00003307,2026-01-11,THB,52430,0,0,52430,SETTLED
STI-000002645,STB-000175,TXN-00003308,2026-03-02,SGD,5865,0,0,5865,SETTLED
STI-000002646,STB-000163,TXN-00003309,2026-02-26,SGD,1710,706,0,1004,SETTLED
STI-000002647,STB-000061,TXN-00003311,2026-01-23,SGD,5425,0,0,5425,SETTLED
STI-000002648,STB-000092,TXN-00003312,2026-02-02,THB,1387,0,0,1387,SETTLED
STI-000002649,STB-000126,TXN-00003313,2026-02-13,USD,1089,582,0,507,SETTLED
STI-000002650,STB-000138,TXN-00003314,2026-02-17,USD,9315,0,9315,0,SETTLED
STI-000002651,STB-000074,TXN-00003315,2026-01-27,THB,4328,0,0,4328,SETTLED
STI-000002652,STB-000044,TXN-00003316,2026-01-17,THB,3839,0,0,3839,SETTLED
STI-000002653,STB-000108,TXN-00003317,2026-02-07,USD,5712,0,0,5712,SETTLED
STI-000002654,STB-000165,TXN-00003320,2026-02-26,USD,353,0,0,353,SETTLED
STI-000002655,STB-000179,TXN-00003321,2026-03-03,THB,522,0,0,522,SETTLED
STI-000002656,STB-000144,TXN-00003324,2026-02-19,USD,2909,0,2909,0,SETTLED
STI-000002657,STB-000087,TXN-00003325,2026-01-31,USD,30639,0,0,30639,SETTLED
STI-000002658,STB-000103,TXN-00003327,2026-02-06,SGD,10684,0,0,10684,SETTLED
STI-000002659,STB-000153,TXN-00003328,2026-02-22,USD,1317,0,0,1317,SETTLED
STI-000002660,STB-000093,TXN-00003329,2026-02-02,USD,4942,0,0,4942,SETTLED
STI-000002661,STB-000140,TXN-00003330,2026-02-18,THB,11431,0,0,11431,SETTLED
STI-000002662,STB-000019,TXN-00003332,2026-01-09,SGD,4401,0,0,4401,SETTLED
STI-000002663,STB-000046,TXN-00003333,2026-01-18,SGD,2643,0,0,2643,SETTLED
STI-000002664,STB-000172,TXN-00003334,2026-03-01,SGD,1836,0,0,1836,SETTLED
STI-000002665,STB-000033,TXN-00003335,2026-01-13,USD,1889,1549,0,340,SETTLED
STI-000002666,STB-000122,TXN-00003336,2026-02-12,THB,2496,0,0,2496,SETTLED
STI-000002667,STB-000139,TXN-00003337,2026-02-18,SGD,10479,7228,0,3251,SETTLED
STI-000002668,STB-000090,TXN-00003338,2026-02-01,USD,66295,0,0,66295,SETTLED
STI-000002669,STB-000092,TXN-00003340,2026-02-02,THB,1793,0,0,1793,SETTLED
